PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Missing_Cabin,DeckNum,Missing_Age,members,Pclass Sex,Pclass Age,Pclass SibSp,Pclass Parch,Pclass Fare,Pclass Embarked,Pclass Missing_Cabin,Pclass DeckNum,Pclass Missing_Age,Pclass members,Sex Age,Sex SibSp,Sex Parch,Sex Fare,Sex Embarked,Sex Missing_Cabin,Sex DeckNum,Sex Missing_Age,Sex members,Age SibSp,Age Parch,Age Fare,Age Embarked,Age Missing_Cabin,Age DeckNum,Age Missing_Age,Age members,SibSp Parch,SibSp Fare,SibSp Embarked,SibSp Missing_Cabin,SibSp DeckNum,SibSp Missing_Age,SibSp members,Parch Fare,Parch Embarked,Parch Missing_Cabin,Parch DeckNum,Parch Missing_Age,Parch members,Fare Embarked,Fare Missing_Cabin,Fare DeckNum,Fare Missing_Age,Fare members,Embarked Missing_Cabin,Embarked DeckNum,Embarked Missing_Age,Embarked members,Missing_Cabin DeckNum,Missing_Cabin Missing_Age,Missing_Cabin members,DeckNum Missing_Age,DeckNum members,Missing_Age members,Survived
256,3.0,1.0,29.0,0.0,2.0,15.2458,0.0,1.0,-1.0,0.0,1.0,3.0,87.0,0.0,6.0,45.737399999999994,0.0,3.0,-3.0,0.0,3.0,29.0,0.0,2.0,15.2458,0.0,1.0,-1.0,0.0,1.0,0.0,58.0,442.1282,0.0,29.0,-29.0,0.0,29.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,30.4916,0.0,2.0,-2.0,0.0,2.0,0.0,15.2458,-15.2458,0.0,15.2458,0.0,-0.0,0.0,0.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,1
257,1.0,1.0,-1.0,0.0,0.0,79.2,0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,0.0,79.2,0.0,1.0,-1.0,1.0,1.0,-1.0,0.0,0.0,79.2,0.0,1.0,-1.0,1.0,1.0,-0.0,-0.0,-79.2,-0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,79.2,-79.2,79.2,79.2,0.0,-0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1
258,1.0,1.0,30.0,0.0,0.0,86.5,2.0,0.0,1.0,0.0,3.0,1.0,30.0,0.0,0.0,86.5,2.0,0.0,1.0,0.0,3.0,30.0,0.0,0.0,86.5,2.0,0.0,1.0,0.0,3.0,0.0,0.0,2595.0,60.0,0.0,30.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,86.5,0.0,259.5,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1
259,1.0,1.0,35.0,0.0,0.0,512.3292,0.0,1.0,-1.0,0.0,3.0,1.0,35.0,0.0,0.0,512.3292,0.0,1.0,-1.0,0.0,3.0,35.0,0.0,0.0,512.3292,0.0,1.0,-1.0,0.0,3.0,0.0,0.0,17931.522,0.0,35.0,-35.0,0.0,105.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,512.3292,-512.3292,0.0,1536.9876,0.0,-0.0,0.0,0.0,-1.0,0.0,3.0,-0.0,-3.0,0.0,1
260,2.0,1.0,50.0,0.0,1.0,26.0,2.0,1.0,-1.0,0.0,2.0,2.0,100.0,0.0,2.0,52.0,4.0,2.0,-2.0,0.0,4.0,50.0,0.0,1.0,26.0,2.0,1.0,-1.0,0.0,2.0,0.0,50.0,1300.0,100.0,50.0,-50.0,0.0,100.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,26.0,2.0,1.0,-1.0,0.0,2.0,52.0,26.0,-26.0,0.0,52.0,2.0,-2.0,0.0,4.0,-1.0,0.0,2.0,-0.0,-2.0,0.0,1
261,3.0,0.0,-1.0,0.0,0.0,7.75,1.0,1.0,-1.0,1.0,1.0,0.0,-3.0,0.0,0.0,23.25,3.0,3.0,-3.0,3.0,3.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-7.75,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,7.75,7.75,-7.75,7.75,7.75,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0
262,3.0,0.0,3.0,4.0,2.0,31.3875,2.0,1.0,-1.0,0.0,4.0,0.0,9.0,12.0,6.0,94.1625,6.0,3.0,-3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,12.0,6.0,94.1625,6.0,3.0,-3.0,0.0,12.0,8.0,125.55,8.0,4.0,-4.0,0.0,16.0,62.775,4.0,2.0,-2.0,0.0,8.0,62.775,31.3875,-31.3875,0.0,125.55,2.0,-2.0,0.0,8.0,-1.0,0.0,4.0,-0.0,-4.0,0.0,1
263,1.0,0.0,52.0,1.0,1.0,79.65,2.0,0.0,4.0,0.0,3.0,0.0,52.0,1.0,1.0,79.65,2.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,4141.8,104.0,0.0,208.0,0.0,156.0,1.0,79.65,2.0,0.0,4.0,0.0,3.0,79.65,2.0,0.0,4.0,0.0,3.0,159.3,0.0,318.6,0.0,238.95000000000002,0.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0
264,1.0,0.0,40.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0
265,3.0,1.0,-1.0,0.0,0.0,7.75,1.0,1.0,-1.0,1.0,1.0,3.0,-3.0,0.0,0.0,23.25,3.0,3.0,-3.0,3.0,3.0,-1.0,0.0,0.0,7.75,1.0,1.0,-1.0,1.0,1.0,-0.0,-0.0,-7.75,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,7.75,7.75,-7.75,7.75,7.75,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0
266,2.0,0.0,36.0,0.0,0.0,10.5,2.0,1.0,-1.0,0.0,1.0,0.0,72.0,0.0,0.0,21.0,4.0,2.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,378.0,72.0,36.0,-36.0,0.0,36.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,21.0,10.5,-10.5,0.0,10.5,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
267,3.0,0.0,16.0,4.0,1.0,39.6875,2.0,1.0,-1.0,0.0,6.0,0.0,48.0,12.0,3.0,119.0625,6.0,3.0,-3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,64.0,16.0,635.0,32.0,16.0,-16.0,0.0,96.0,4.0,158.75,8.0,4.0,-4.0,0.0,24.0,39.6875,2.0,1.0,-1.0,0.0,6.0,79.375,39.6875,-39.6875,0.0,238.125,2.0,-2.0,0.0,12.0,-1.0,0.0,6.0,-0.0,-6.0,0.0,0
268,3.0,0.0,25.0,1.0,0.0,7.775,2.0,1.0,-1.0,0.0,1.0,0.0,75.0,3.0,0.0,23.325000000000003,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,25.0,0.0,194.375,50.0,25.0,-25.0,0.0,25.0,0.0,7.775,2.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,15.55,7.775,-7.775,0.0,7.775,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,1
269,1.0,1.0,58.0,0.0,1.0,153.4625,2.0,0.0,2.0,0.0,3.0,1.0,58.0,0.0,1.0,153.4625,2.0,0.0,2.0,0.0,3.0,58.0,0.0,1.0,153.4625,2.0,0.0,2.0,0.0,3.0,0.0,58.0,8900.825,116.0,0.0,116.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.4625,2.0,0.0,2.0,0.0,3.0,306.925,0.0,306.925,0.0,460.38750000000005,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,1
270,1.0,1.0,35.0,0.0,0.0,135.6333,2.0,0.0,2.0,0.0,3.0,1.0,35.0,0.0,0.0,135.6333,2.0,0.0,2.0,0.0,3.0,35.0,0.0,0.0,135.6333,2.0,0.0,2.0,0.0,3.0,0.0,0.0,4747.1655,70.0,0.0,70.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.2666,0.0,271.2666,0.0,406.8999,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,1
271,1.0,0.0,-1.0,0.0,0.0,31.0,2.0,1.0,-1.0,1.0,2.0,0.0,-1.0,0.0,0.0,31.0,2.0,1.0,-1.0,1.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-31.0,-2.0,-1.0,1.0,-1.0,-2.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,62.0,31.0,-31.0,31.0,62.0,2.0,-2.0,2.0,4.0,-1.0,1.0,2.0,-1.0,-2.0,2.0,0
272,3.0,0.0,25.0,0.0,0.0,0.0,2.0,1.0,-1.0,0.0,4.0,0.0,75.0,0.0,0.0,0.0,6.0,3.0,-3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,-25.0,0.0,100.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2.0,-2.0,0.0,8.0,-1.0,0.0,4.0,-0.0,-4.0,0.0,1
273,2.0,1.0,41.0,0.0,1.0,19.5,2.0,1.0,-1.0,0.0,2.0,2.0,82.0,0.0,2.0,39.0,4.0,2.0,-2.0,0.0,4.0,41.0,0.0,1.0,19.5,2.0,1.0,-1.0,0.0,2.0,0.0,41.0,799.5,82.0,41.0,-41.0,0.0,82.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,19.5,2.0,1.0,-1.0,0.0,2.0,39.0,19.5,-19.5,0.0,39.0,2.0,-2.0,0.0,4.0,-1.0,0.0,2.0,-0.0,-2.0,0.0,1
274,1.0,0.0,37.0,0.0,1.0,29.7,0.0,0.0,2.0,0.0,1.0,0.0,37.0,0.0,1.0,29.7,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1098.8999999999999,0.0,0.0,74.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,0.0,0.0,2.0,0.0,1.0,0.0,0.0,59.4,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
275,3.0,1.0,-1.0,0.0,0.0,7.75,1.0,1.0,-1.0,1.0,1.0,3.0,-3.0,0.0,0.0,23.25,3.0,3.0,-3.0,3.0,3.0,-1.0,0.0,0.0,7.75,1.0,1.0,-1.0,1.0,1.0,-0.0,-0.0,-7.75,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,7.75,7.75,-7.75,7.75,7.75,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1
276,1.0,1.0,63.0,1.0,0.0,77.9583,2.0,0.0,3.0,0.0,3.0,1.0,63.0,1.0,0.0,77.9583,2.0,0.0,3.0,0.0,3.0,63.0,1.0,0.0,77.9583,2.0,0.0,3.0,0.0,3.0,63.0,0.0,4911.372899999999,126.0,0.0,189.0,0.0,189.0,0.0,77.9583,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,155.9166,0.0,233.87489999999997,0.0,233.87489999999997,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,1
277,3.0,1.0,45.0,0.0,0.0,7.75,2.0,1.0,-1.0,0.0,1.0,3.0,135.0,0.0,0.0,23.25,6.0,3.0,-3.0,0.0,3.0,45.0,0.0,0.0,7.75,2.0,1.0,-1.0,0.0,1.0,0.0,0.0,348.75,90.0,45.0,-45.0,0.0,45.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,15.5,7.75,-7.75,0.0,7.75,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
278,2.0,0.0,-1.0,0.0,0.0,0.0,2.0,1.0,-1.0,1.0,3.0,0.0,-2.0,0.0,0.0,0.0,4.0,2.0,-2.0,2.0,6.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-2.0,-1.0,1.0,-1.0,-3.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,2.0,-2.0,2.0,6.0,-1.0,1.0,3.0,-1.0,-3.0,3.0,0
279,3.0,0.0,7.0,4.0,1.0,29.125,1.0,1.0,-1.0,0.0,5.0,0.0,21.0,12.0,3.0,87.375,3.0,3.0,-3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,28.0,7.0,203.875,7.0,7.0,-7.0,0.0,35.0,4.0,116.5,4.0,4.0,-4.0,0.0,20.0,29.125,1.0,1.0,-1.0,0.0,5.0,29.125,29.125,-29.125,0.0,145.625,1.0,-1.0,0.0,5.0,-1.0,0.0,5.0,-0.0,-5.0,0.0,0
280,3.0,1.0,35.0,1.0,1.0,20.25,2.0,1.0,-1.0,0.0,2.0,3.0,105.0,3.0,3.0,60.75,6.0,3.0,-3.0,0.0,6.0,35.0,1.0,1.0,20.25,2.0,1.0,-1.0,0.0,2.0,35.0,35.0,708.75,70.0,35.0,-35.0,0.0,70.0,1.0,20.25,2.0,1.0,-1.0,0.0,2.0,20.25,2.0,1.0,-1.0,0.0,2.0,40.5,20.25,-20.25,0.0,40.5,2.0,-2.0,0.0,4.0,-1.0,0.0,2.0,-0.0,-2.0,0.0,1
281,3.0,0.0,65.0,0.0,0.0,7.75,1.0,1.0,-1.0,0.0,1.0,0.0,195.0,0.0,0.0,23.25,3.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,503.75,65.0,65.0,-65.0,0.0,65.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,7.75,7.75,-7.75,0.0,7.75,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
282,3.0,0.0,28.0,0.0,0.0,7.8542,2.0,1.0,-1.0,0.0,1.0,0.0,84.0,0.0,0.0,23.5626,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,219.9176,56.0,28.0,-28.0,0.0,28.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,15.7084,7.8542,-7.8542,0.0,7.8542,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
283,3.0,0.0,16.0,0.0,0.0,9.5,2.0,1.0,-1.0,0.0,1.0,0.0,48.0,0.0,0.0,28.5,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,152.0,32.0,16.0,-16.0,0.0,16.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,19.0,9.5,-9.5,0.0,9.5,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
284,3.0,0.0,19.0,0.0,0.0,8.05,2.0,1.0,-1.0,0.0,1.0,0.0,57.0,0.0,0.0,24.150000000000002,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,152.95000000000002,38.0,19.0,-19.0,0.0,19.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,16.1,8.05,-8.05,0.0,8.05,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,1
285,1.0,0.0,-1.0,0.0,0.0,26.0,2.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,26.0,2.0,0.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-26.0,-2.0,-0.0,-0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,26.0,26.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0
286,3.0,0.0,33.0,0.0,0.0,8.6625,0.0,1.0,-1.0,0.0,1.0,0.0,99.0,0.0,0.0,25.987499999999997,0.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,285.8625,0.0,33.0,-33.0,0.0,33.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,8.6625,-8.6625,0.0,8.6625,0.0,-0.0,0.0,0.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
287,3.0,0.0,30.0,0.0,0.0,9.5,2.0,1.0,-1.0,0.0,1.0,0.0,90.0,0.0,0.0,28.5,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,285.0,60.0,30.0,-30.0,0.0,30.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,19.0,9.5,-9.5,0.0,9.5,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,1
288,3.0,0.0,22.0,0.0,0.0,7.8958,2.0,1.0,-1.0,0.0,1.0,0.0,66.0,0.0,0.0,23.6874,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,173.7076,44.0,22.0,-22.0,0.0,22.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,15.7916,7.8958,-7.8958,0.0,7.8958,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
289,2.0,0.0,42.0,0.0,0.0,13.0,2.0,1.0,-1.0,0.0,1.0,0.0,84.0,0.0,0.0,26.0,4.0,2.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,546.0,84.0,42.0,-42.0,0.0,42.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,26.0,13.0,-13.0,0.0,13.0,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,1
290,3.0,1.0,22.0,0.0,0.0,7.75,1.0,1.0,-1.0,0.0,1.0,3.0,66.0,0.0,0.0,23.25,3.0,3.0,-3.0,0.0,3.0,22.0,0.0,0.0,7.75,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,170.5,22.0,22.0,-22.0,0.0,22.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,7.75,7.75,-7.75,0.0,7.75,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,1
291,1.0,1.0,26.0,0.0,0.0,78.85,2.0,1.0,-1.0,0.0,2.0,1.0,26.0,0.0,0.0,78.85,2.0,1.0,-1.0,0.0,2.0,26.0,0.0,0.0,78.85,2.0,1.0,-1.0,0.0,2.0,0.0,0.0,2050.1,52.0,26.0,-26.0,0.0,52.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,157.7,78.85,-78.85,0.0,157.7,2.0,-2.0,0.0,4.0,-1.0,0.0,2.0,-0.0,-2.0,0.0,1
292,1.0,1.0,19.0,1.0,0.0,91.0792,0.0,0.0,1.0,0.0,2.0,1.0,19.0,1.0,0.0,91.0792,0.0,0.0,1.0,0.0,2.0,19.0,1.0,0.0,91.0792,0.0,0.0,1.0,0.0,2.0,19.0,0.0,1730.5048,0.0,0.0,19.0,0.0,38.0,0.0,91.0792,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0792,0.0,182.1584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1
293,2.0,0.0,36.0,0.0,0.0,12.875,0.0,0.0,3.0,0.0,1.0,0.0,72.0,0.0,0.0,25.75,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.5,0.0,0.0,108.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.625,0.0,12.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0
294,3.0,1.0,24.0,0.0,0.0,8.85,2.0,1.0,-1.0,0.0,1.0,3.0,72.0,0.0,0.0,26.549999999999997,6.0,3.0,-3.0,0.0,3.0,24.0,0.0,0.0,8.85,2.0,1.0,-1.0,0.0,1.0,0.0,0.0,212.39999999999998,48.0,24.0,-24.0,0.0,24.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,17.7,8.85,-8.85,0.0,8.85,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
295,3.0,0.0,24.0,0.0,0.0,7.8958,2.0,1.0,-1.0,0.0,1.0,0.0,72.0,0.0,0.0,23.6874,6.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,189.4992,48.0,24.0,-24.0,0.0,24.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,15.7916,7.8958,-7.8958,0.0,7.8958,2.0,-2.0,0.0,2.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
296,1.0,0.0,-1.0,0.0,0.0,27.7208,0.0,1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0,27.7208,0.0,1.0,-1.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-27.7208,-0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,27.7208,-27.7208,27.7208,27.7208,0.0,-0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0
297,3.0,0.0,23.5,0.0,0.0,7.2292,0.0,1.0,-1.0,0.0,1.0,0.0,70.5,0.0,0.0,21.6876,0.0,3.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,169.8862,0.0,23.5,-23.5,0.0,23.5,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,7.2292,-7.2292,0.0,7.2292,0.0,-0.0,0.0,0.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0
298,1.0,1.0,2.0,1.0,2.0,151.55,2.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,151.55,2.0,0.0,2.0,0.0,4.0,2.0,1.0,2.0,151.55,2.0,0.0,2.0,0.0,4.0,2.0,4.0,303.1,4.0,0.0,4.0,0.0,8.0,2.0,151.55,2.0,0.0,2.0,0.0,4.0,303.1,4.0,0.0,4.0,0.0,8.0,303.1,0.0,303.1,0.0,606.2,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0
299,1.0,0.0,-1.0,0.0,0.0,30.5,2.0,0.0,2.0,1.0,1.0,0.0,-1.0,0.0,0.0,30.5,2.0,0.0,2.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-30.5,-2.0,-0.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,61.0,30.5,30.5,0.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1
300,1.0,1.0,50.0,0.0,1.0,247.5208,0.0,0.0,1.0,0.0,2.0,1.0,50.0,0.0,1.0,247.5208,0.0,0.0,1.0,0.0,2.0,50.0,0.0,1.0,247.5208,0.0,0.0,1.0,0.0,2.0,0.0,50.0,12376.04,0.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.5208,0.0,0.0,1.0,0.0,2.0,0.0,0.0,247.5208,0.0,495.0416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1
301,3.0,1.0,-1.0,0.0,0.0,7.75,1.0,1.0,-1.0,1.0,1.0,3.0,-3.0,0.0,0.0,23.25,3.0,3.0,-3.0,3.0,3.0,-1.0,0.0,0.0,7.75,1.0,1.0,-1.0,1.0,1.0,-0.0,-0.0,-7.75,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,7.75,7.75,-7.75,7.75,7.75,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1
302,3.0,0.0,-1.0,2.0,0.0,23.25,1.0,1.0,-1.0,1.0,2.0,0.0,-3.0,6.0,0.0,69.75,3.0,3.0,-3.0,3.0,6.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-2.0,-0.0,-23.25,-1.0,-1.0,1.0,-1.0,-2.0,0.0,46.5,2.0,2.0,-2.0,2.0,4.0,0.0,0.0,0.0,-0.0,0.0,0.0,23.25,23.25,-23.25,23.25,46.5,1.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,-2.0,2.0,1
